#Incident Continuum, Enr	nFn 
1.39600e-01	5.338e-05
1.40300e-01	5.356e-05
1.41003e-01	5.373e-05
1.41710e-01	5.390e-05
1.42420e-01	5.407e-05
1.43134e-01	5.424e-05
1.43851e-01	5.441e-05
1.44572e-01	5.458e-05
1.45297e-01	5.476e-05
1.46025e-01	5.493e-05
1.46757e-01	5.510e-05
1.47492e-01	5.526e-05
1.48231e-01	5.541e-05
1.48974e-01	5.557e-05
1.49721e-01	5.572e-05
1.50471e-01	5.588e-05
1.51225e-01	5.603e-05
1.51983e-01	5.619e-05
1.52745e-01	5.634e-05
1.53510e-01	5.650e-05
1.54279e-01	5.665e-05
1.55053e-01	5.680e-05
1.55830e-01	5.695e-05
1.56611e-01	5.710e-05
1.57395e-01	5.724e-05
1.58184e-01	5.739e-05
1.58977e-01	5.754e-05
1.59774e-01	5.769e-05
1.60574e-01	5.784e-05
1.61379e-01	5.799e-05
1.62188e-01	5.814e-05
1.63001e-01	5.827e-05
1.63818e-01	5.841e-05
1.64639e-01	5.855e-05
1.65464e-01	5.869e-05
1.66293e-01	5.883e-05
1.67126e-01	5.897e-05
1.67964e-01	5.911e-05
1.68806e-01	5.925e-05
1.69652e-01	5.939e-05
1.70502e-01	5.953e-05
1.71356e-01	5.967e-05
1.72215e-01	5.980e-05
1.73078e-01	5.994e-05
1.73946e-01	6.008e-05
1.74817e-01	6.022e-05
1.75693e-01	6.036e-05
1.76574e-01	6.049e-05
1.77459e-01	6.063e-05
1.78348e-01	6.077e-05
1.79242e-01	6.091e-05
1.80140e-01	6.105e-05
1.81043e-01	6.119e-05
1.81950e-01	6.133e-05
1.82862e-01	6.147e-05
1.83779e-01	6.161e-05
1.84700e-01	6.175e-05
1.85625e-01	6.189e-05
1.86556e-01	6.202e-05
1.87491e-01	6.215e-05
1.88430e-01	6.228e-05
1.89374e-01	6.240e-05
1.90324e-01	6.253e-05
1.91277e-01	6.266e-05
1.92236e-01	6.278e-05
1.93199e-01	6.291e-05
1.94168e-01	6.304e-05
1.95141e-01	6.316e-05
1.96119e-01	6.329e-05
1.97101e-01	6.340e-05
1.98089e-01	6.351e-05
1.99082e-01	6.362e-05
2.00080e-01	6.374e-05
2.01082e-01	6.385e-05
2.02090e-01	6.397e-05
2.03103e-01	6.408e-05
2.04121e-01	6.419e-05
2.05144e-01	6.431e-05
2.06172e-01	6.442e-05
2.07205e-01	6.453e-05
2.08244e-01	6.464e-05
2.09287e-01	6.476e-05
2.10336e-01	6.487e-05
2.11390e-01	6.498e-05
2.12450e-01	6.509e-05
2.13514e-01	6.521e-05
2.14584e-01	6.532e-05
2.15660e-01	6.543e-05
2.16740e-01	6.553e-05
2.17827e-01	6.563e-05
2.18918e-01	6.573e-05
2.20015e-01	6.584e-05
2.21118e-01	6.594e-05
2.22226e-01	6.604e-05
2.23340e-01	6.614e-05
2.24459e-01	6.625e-05
2.25584e-01	6.635e-05
2.26715e-01	6.647e-05
2.27851e-01	6.659e-05
2.28993e-01	6.672e-05
2.30140e-01	6.684e-05
2.31294e-01	6.697e-05
2.32453e-01	6.709e-05
2.33618e-01	6.722e-05
2.34789e-01	6.734e-05
2.35965e-01	6.747e-05
2.37148e-01	6.761e-05
2.38336e-01	6.783e-05
2.39531e-01	6.806e-05
2.40731e-01	6.829e-05
2.41938e-01	6.853e-05
2.43150e-01	6.876e-05
2.44369e-01	6.900e-05
2.45593e-01	6.923e-05
2.46824e-01	6.947e-05
2.48650e-01	6.983e-05
2.49894e-01	7.012e-05
2.50848e-01	7.035e-05
2.51809e-01	7.058e-05
2.53071e-01	7.088e-05
2.54339e-01	7.119e-05
2.55614e-01	7.149e-05
2.56895e-01	7.180e-05
2.58183e-01	7.211e-05
2.59476e-01	7.242e-05
2.60777e-01	7.273e-05
2.62084e-01	7.304e-05
2.63397e-01	7.334e-05
2.64717e-01	7.365e-05
2.66044e-01	7.395e-05
2.67377e-01	7.426e-05
2.68717e-01	7.457e-05
2.70064e-01	7.488e-05
2.71417e-01	7.519e-05
2.72778e-01	7.550e-05
2.74145e-01	7.582e-05
2.75518e-01	7.612e-05
2.76899e-01	7.643e-05
2.78287e-01	7.674e-05
2.79682e-01	7.706e-05
2.81083e-01	7.737e-05
2.82492e-01	7.768e-05
2.83908e-01	7.800e-05
2.85330e-01	7.832e-05
2.86760e-01	7.863e-05
2.88197e-01	7.894e-05
2.89642e-01	7.925e-05
2.91093e-01	7.955e-05
2.92552e-01	7.986e-05
2.94018e-01	8.017e-05
2.95492e-01	8.047e-05
2.96973e-01	8.078e-05
2.98461e-01	8.110e-05
2.99957e-01	8.141e-05
3.01460e-01	8.172e-05
3.02971e-01	8.202e-05
3.04489e-01	8.231e-05
3.06015e-01	8.261e-05
3.07549e-01	8.291e-05
3.09090e-01	8.321e-05
3.10639e-01	8.351e-05
3.12196e-01	8.382e-05
3.13760e-01	8.412e-05
3.15333e-01	8.442e-05
3.16913e-01	8.473e-05
3.18501e-01	8.502e-05
3.20098e-01	8.532e-05
3.21702e-01	8.562e-05
3.23314e-01	8.592e-05
3.24934e-01	8.622e-05
3.26563e-01	8.653e-05
3.28199e-01	8.683e-05
3.29844e-01	8.713e-05
3.31497e-01	8.744e-05
3.33158e-01	8.773e-05
3.34828e-01	8.801e-05
3.36506e-01	8.830e-05
3.38193e-01	8.858e-05
3.39887e-01	8.887e-05
3.41591e-01	8.916e-05
3.43303e-01	8.945e-05
3.45023e-01	8.974e-05
3.46752e-01	9.003e-05
3.48490e-01	9.032e-05
3.50237e-01	9.058e-05
3.51992e-01	9.085e-05
3.53756e-01	9.112e-05
3.55529e-01	9.139e-05
3.57310e-01	9.166e-05
3.59101e-01	9.193e-05
3.60901e-01	9.220e-05
3.62709e-01	9.247e-05
3.64527e-01	9.274e-05
3.66354e-01	9.299e-05
3.68190e-01	9.324e-05
3.70035e-01	9.349e-05
3.71890e-01	9.373e-05
3.73753e-01	9.398e-05
3.75627e-01	9.423e-05
3.77509e-01	9.448e-05
3.79401e-01	9.473e-05
3.81302e-01	9.498e-05
3.83213e-01	9.522e-05
3.85134e-01	9.541e-05
3.87064e-01	9.560e-05
3.89004e-01	9.579e-05
3.90953e-01	9.598e-05
3.92912e-01	9.617e-05
3.94882e-01	9.636e-05
3.96861e-01	9.655e-05
3.98849e-01	9.675e-05
4.00848e-01	9.694e-05
4.02857e-01	9.710e-05
4.04876e-01	9.723e-05
4.06905e-01	9.737e-05
4.08944e-01	9.751e-05
4.10994e-01	9.764e-05
4.13054e-01	9.778e-05
4.15124e-01	9.791e-05
4.17204e-01	9.805e-05
4.19295e-01	9.819e-05
4.21396e-01	9.832e-05
4.23508e-01	9.842e-05
4.25630e-01	9.851e-05
4.27764e-01	9.861e-05
4.29907e-01	9.870e-05
4.32062e-01	9.880e-05
4.34227e-01	9.889e-05
4.36403e-01	9.898e-05
4.38590e-01	9.908e-05
4.40788e-01	9.917e-05
4.42997e-01	9.924e-05
4.45217e-01	9.928e-05
4.47449e-01	9.932e-05
4.49691e-01	9.936e-05
4.51945e-01	9.940e-05
4.54210e-01	9.944e-05
4.56486e-01	9.948e-05
4.58774e-01	9.952e-05
4.61073e-01	9.956e-05
4.63384e-01	9.959e-05
4.65706e-01	9.956e-05
4.68040e-01	9.951e-05
4.70385e-01	9.945e-05
4.72743e-01	9.939e-05
4.75112e-01	9.934e-05
4.77493e-01	9.928e-05
4.79886e-01	9.922e-05
4.82291e-01	9.917e-05
4.84708e-01	9.911e-05
4.87137e-01	9.904e-05
4.89578e-01	9.890e-05
4.92032e-01	9.876e-05
4.94498e-01	9.861e-05
4.96976e-01	9.847e-05
4.99467e-01	9.833e-05
5.01970e-01	9.819e-05
5.04485e-01	9.805e-05
5.07014e-01	9.791e-05
5.09555e-01	9.777e-05
5.12108e-01	9.757e-05
5.14675e-01	9.735e-05
5.17254e-01	9.713e-05
5.19846e-01	9.690e-05
5.22452e-01	9.668e-05
5.25070e-01	9.646e-05
5.27701e-01	9.624e-05
5.30346e-01	9.601e-05
5.33004e-01	9.579e-05
5.35675e-01	9.556e-05
5.38359e-01	9.527e-05
5.41058e-01	9.497e-05
5.43769e-01	9.467e-05
5.46494e-01	9.437e-05
5.49233e-01	9.407e-05
5.51986e-01	9.377e-05
5.54752e-01	9.348e-05
5.57532e-01	9.318e-05
5.60326e-01	9.288e-05
5.63134e-01	9.256e-05
5.65956e-01	9.219e-05
5.68793e-01	9.182e-05
5.71643e-01	9.145e-05
5.74508e-01	9.109e-05
5.77387e-01	9.072e-05
5.80281e-01	9.036e-05
5.83189e-01	8.999e-05
5.86112e-01	8.963e-05
5.89049e-01	8.927e-05
5.92001e-01	8.881e-05
5.94968e-01	8.830e-05
5.97950e-01	8.780e-05
6.00946e-01	8.731e-05
6.03958e-01	8.681e-05
6.06985e-01	8.632e-05
6.10027e-01	8.583e-05
6.13084e-01	8.534e-05
6.16156e-01	8.486e-05
6.19244e-01	8.435e-05
6.22348e-01	8.373e-05
6.25467e-01	8.311e-05
6.28601e-01	8.249e-05
6.31751e-01	8.188e-05
6.34917e-01	8.128e-05
6.38099e-01	8.068e-05
6.41297e-01	8.008e-05
6.44511e-01	7.949e-05
6.47741e-01	7.890e-05
6.50987e-01	7.821e-05
6.54250e-01	7.747e-05
6.57529e-01	7.673e-05
6.60824e-01	7.599e-05
6.64136e-01	7.527e-05
6.67464e-01	7.455e-05
6.70809e-01	7.384e-05
6.74171e-01	7.313e-05
6.77549e-01	7.243e-05
6.80945e-01	7.171e-05
6.84358e-01	7.079e-05
6.87787e-01	6.985e-05
6.91234e-01	6.892e-05
6.94698e-01	6.800e-05
6.98180e-01	6.710e-05
7.01679e-01	6.620e-05
7.05195e-01	6.532e-05
7.08730e-01	6.445e-05
7.12281e-01	6.359e-05
7.15851e-01	6.277e-05
7.19439e-01	6.200e-05
7.23044e-01	6.123e-05
7.26668e-01	6.047e-05
7.30309e-01	5.972e-05
7.33969e-01	5.898e-05
7.37648e-01	5.824e-05
7.41344e-01	5.752e-05
7.45060e-01	5.681e-05
7.48794e-01	5.610e-05
7.52546e-01	5.532e-05
7.56318e-01	5.454e-05
7.60108e-01	5.376e-05
7.63917e-01	5.300e-05
7.67746e-01	5.225e-05
7.71593e-01	5.151e-05
7.75460e-01	5.077e-05
7.79347e-01	5.005e-05
7.83252e-01	4.934e-05
7.87178e-01	4.849e-05
7.91123e-01	4.728e-05
7.95087e-01	4.607e-05
7.99072e-01	4.490e-05
8.03077e-01	4.376e-05
8.07101e-01	4.264e-05
8.11146e-01	4.156e-05
8.15211e-01	4.050e-05
8.19297e-01	3.947e-05
8.23403e-01	3.845e-05
8.27529e-01	3.720e-05
8.31676e-01	3.585e-05
8.35844e-01	3.454e-05
8.40033e-01	3.329e-05
8.44243e-01	3.208e-05
8.48474e-01	3.092e-05
8.52726e-01	2.980e-05
8.57000e-01	2.871e-05
8.61295e-01	2.767e-05
8.65611e-01	2.658e-05
8.69949e-01	2.513e-05
8.74309e-01	2.370e-05
8.78691e-01	2.236e-05
8.83094e-01	2.109e-05
8.87520e-01	1.989e-05
8.91968e-01	1.876e-05
8.96438e-01	1.770e-05
9.00930e-01	1.670e-05
9.05446e-01	1.575e-05
9.09983e-01	1.444e-05
9.14544e-01	1.289e-05
9.19127e-01	1.150e-05
9.23733e-01	1.026e-05
9.28363e-01	9.156e-06
9.33015e-01	8.170e-06
9.37691e-01	7.291e-06
9.42390e-01	6.506e-06
9.47113e-01	5.806e-06
9.51860e-01	5.195e-06
9.56630e-01	4.788e-06
9.61424e-01	4.448e-06
9.66242e-01	4.131e-06
9.71085e-01	3.837e-06
9.75951e-01	3.564e-06
9.80842e-01	3.311e-06
9.85758e-01	3.075e-06
9.90698e-01	2.857e-06
9.96317e-01	2.628e-06
1.00131e+00	2.515e-06
1.00599e+00	2.510e-06
1.01071e+00	2.505e-06
1.01577e+00	2.500e-06
1.02086e+00	2.495e-06
1.02598e+00	2.490e-06
1.03112e+00	2.484e-06
1.03629e+00	2.479e-06
1.04148e+00	2.474e-06
1.04670e+00	2.469e-06
1.05195e+00	2.465e-06
1.05722e+00	2.461e-06
1.06252e+00	2.457e-06
1.06784e+00	2.453e-06
1.07319e+00	2.449e-06
1.07857e+00	2.445e-06
1.08398e+00	2.441e-06
1.08941e+00	2.437e-06
1.09487e+00	2.432e-06
1.10036e+00	2.428e-06
1.10587e+00	2.424e-06
1.11141e+00	2.420e-06
1.11698e+00	2.416e-06
1.12258e+00	2.412e-06
1.12821e+00	2.408e-06
1.13386e+00	2.403e-06
1.13954e+00	2.399e-06
1.14525e+00	2.395e-06
1.15099e+00	2.391e-06
1.15676e+00	2.386e-06
1.16256e+00	2.381e-06
1.16839e+00	2.375e-06
1.17424e+00	2.370e-06
1.18013e+00	2.365e-06
1.18604e+00	2.360e-06
1.19198e+00	2.355e-06
1.19796e+00	2.350e-06
1.20396e+00	2.345e-06
1.21000e+00	2.340e-06
1.21606e+00	2.334e-06
1.22215e+00	2.329e-06
1.22828e+00	2.323e-06
1.23443e+00	2.317e-06
1.24062e+00	2.312e-06
1.24684e+00	2.306e-06
1.25309e+00	2.301e-06
1.25937e+00	2.295e-06
1.26568e+00	2.290e-06
1.27202e+00	2.284e-06
1.27840e+00	2.278e-06
1.28480e+00	2.271e-06
1.29124e+00	2.266e-06
1.29771e+00	2.260e-06
1.30422e+00	2.254e-06
1.31075e+00	2.248e-06
1.31732e+00	2.242e-06
1.32392e+00	2.236e-06
1.33056e+00	2.230e-06
1.33723e+00	2.223e-06
1.34393e+00	2.217e-06
1.35066e+00	2.211e-06
1.35743e+00	2.205e-06
1.36423e+00	2.198e-06
1.37107e+00	2.192e-06
1.37794e+00	2.186e-06
1.38485e+00	2.180e-06
1.39179e+00	2.173e-06
1.39876e+00	2.166e-06
1.40577e+00	2.158e-06
1.41282e+00	2.150e-06
1.41990e+00	2.143e-06
1.42701e+00	2.135e-06
1.43417e+00	2.127e-06
1.44135e+00	2.120e-06
1.44858e+00	2.112e-06
1.45584e+00	2.105e-06
1.46313e+00	2.097e-06
1.47047e+00	2.088e-06
1.47783e+00	2.079e-06
1.48524e+00	2.070e-06
1.49268e+00	2.061e-06
1.50017e+00	2.053e-06
1.50768e+00	2.044e-06
1.51524e+00	2.035e-06
1.52283e+00	2.027e-06
1.53046e+00	2.018e-06
1.53813e+00	2.008e-06
1.54584e+00	1.998e-06
1.55359e+00	1.988e-06
1.56138e+00	1.978e-06
1.56920e+00	1.968e-06
1.57707e+00	1.958e-06
1.58497e+00	1.948e-06
1.59291e+00	1.938e-06
1.60090e+00	1.928e-06
1.60892e+00	1.918e-06
1.61698e+00	1.906e-06
1.62508e+00	1.895e-06
1.63323e+00	1.884e-06
1.64141e+00	1.873e-06
1.64964e+00	1.862e-06
1.65791e+00	1.851e-06
1.66622e+00	1.840e-06
1.67457e+00	1.829e-06
1.68296e+00	1.819e-06
1.69139e+00	1.807e-06
1.69987e+00	1.794e-06
1.70839e+00	1.782e-06
1.71695e+00	1.769e-06
1.72555e+00	1.757e-06
1.73420e+00	1.745e-06
1.74289e+00	1.733e-06
1.75163e+00	1.720e-06
1.76041e+00	1.708e-06
1.76923e+00	1.697e-06
1.77810e+00	1.685e-06
1.78701e+00	1.674e-06
1.79596e+00	1.663e-06
1.80496e+00	1.652e-06
1.81401e+00	1.641e-06
1.82310e+00	1.630e-06
1.83224e+00	1.619e-06
1.84142e+00	1.609e-06
1.85065e+00	1.598e-06
1.85992e+00	1.587e-06
1.86924e+00	1.577e-06
1.87861e+00	1.567e-06
1.88803e+00	1.557e-06
1.89749e+00	1.547e-06
1.90700e+00	1.538e-06
1.91655e+00	1.528e-06
1.92616e+00	1.518e-06
1.93581e+00	1.508e-06
1.94551e+00	1.499e-06
1.95526e+00	1.487e-06
1.96506e+00	1.475e-06
1.97491e+00	1.463e-06
1.98481e+00	1.452e-06
1.99475e+00	1.440e-06
2.00475e+00	1.428e-06
2.01480e+00	1.417e-06
2.02490e+00	1.406e-06
2.03504e+00	1.394e-06
2.04524e+00	1.382e-06
2.05549e+00	1.369e-06
2.06579e+00	1.356e-06
2.07615e+00	1.344e-06
2.08655e+00	1.331e-06
2.09701e+00	1.318e-06
2.10752e+00	1.306e-06
2.11808e+00	1.293e-06
2.12869e+00	1.281e-06
2.13936e+00	1.269e-06
2.15008e+00	1.256e-06
2.16086e+00	1.242e-06
2.17169e+00	1.228e-06
2.18257e+00	1.215e-06
2.19351e+00	1.201e-06
2.20450e+00	1.188e-06
2.21555e+00	1.175e-06
2.22665e+00	1.162e-06
2.23781e+00	1.149e-06
2.24903e+00	1.136e-06
2.26030e+00	1.123e-06
2.27163e+00	1.109e-06
2.28301e+00	1.096e-06
2.29445e+00	1.082e-06
2.30595e+00	1.069e-06
2.31751e+00	1.056e-06
2.32912e+00	1.044e-06
2.34079e+00	1.031e-06
2.35252e+00	1.018e-06
2.36432e+00	1.006e-06
2.37616e+00	9.924e-07
2.38807e+00	9.795e-07
2.40004e+00	9.667e-07
2.41207e+00	9.540e-07
2.42416e+00	9.415e-07
2.43631e+00	9.292e-07
2.44851e+00	9.171e-07
2.46079e+00	9.051e-07
2.47312e+00	8.932e-07
2.48551e+00	8.808e-07
2.49797e+00	8.685e-07
2.51049e+00	8.563e-07
2.52307e+00	8.443e-07
2.53571e+00	8.324e-07
2.54842e+00	8.207e-07
2.56119e+00	8.092e-07
2.57403e+00	7.979e-07
2.58693e+00	7.867e-07
2.59989e+00	7.755e-07
2.61292e+00	7.641e-07
2.62602e+00	7.529e-07
2.63918e+00	7.419e-07
2.65240e+00	7.310e-07
2.66570e+00	7.202e-07
2.67906e+00	7.097e-07
2.69248e+00	6.993e-07
2.70598e+00	6.890e-07
2.71954e+00	6.789e-07
2.73317e+00	6.684e-07
2.74686e+00	6.580e-07
2.76063e+00	6.477e-07
2.77446e+00	6.375e-07
2.78837e+00	6.275e-07
2.80234e+00	6.177e-07
2.81639e+00	6.080e-07
2.83050e+00	5.985e-07
2.84469e+00	5.891e-07
2.85894e+00	5.766e-07
2.87327e+00	5.511e-07
2.88767e+00	5.254e-07
2.90214e+00	5.009e-07
2.91669e+00	4.775e-07
2.93130e+00	4.553e-07
2.94599e+00	4.340e-07
2.96076e+00	4.138e-07
2.97560e+00	3.945e-07
2.99051e+00	3.760e-07
3.00550e+00	3.636e-07
3.02056e+00	3.562e-07
3.03570e+00	3.489e-07
3.05091e+00	3.417e-07
3.06620e+00	3.347e-07
3.08157e+00	3.279e-07
3.09701e+00	3.212e-07
3.11253e+00	3.146e-07
3.12813e+00	3.082e-07
3.14380e+00	3.018e-07
3.15956e+00	2.949e-07
3.17539e+00	2.881e-07
3.19131e+00	2.814e-07
3.20730e+00	2.749e-07
3.22338e+00	2.685e-07
3.23953e+00	2.623e-07
3.25576e+00	2.562e-07
3.27208e+00	2.503e-07
3.28848e+00	2.445e-07
3.30496e+00	2.386e-07
3.32152e+00	2.327e-07
3.33817e+00	2.268e-07
3.35490e+00	2.212e-07
3.37171e+00	2.156e-07
3.38861e+00	2.102e-07
3.40559e+00	2.049e-07
3.42266e+00	1.998e-07
3.43981e+00	1.948e-07
3.45705e+00	1.899e-07
3.47438e+00	1.849e-07
3.49179e+00	1.800e-07
3.50929e+00	1.751e-07
3.52687e+00	1.705e-07
3.54455e+00	1.659e-07
3.56231e+00	1.615e-07
3.58017e+00	1.571e-07
3.59811e+00	1.529e-07
3.61614e+00	1.489e-07
3.63426e+00	1.448e-07
3.65248e+00	1.405e-07
3.67078e+00	1.363e-07
3.68918e+00	1.323e-07
3.70766e+00	1.283e-07
3.72625e+00	1.245e-07
3.74492e+00	1.208e-07
3.76369e+00	1.172e-07
3.78255e+00	1.138e-07
3.80151e+00	1.104e-07
3.82056e+00	1.067e-07
3.84255e+00	1.024e-07
3.86180e+00	9.882e-08
3.87971e+00	9.559e-08
3.89772e+00	9.246e-08
3.91726e+00	8.920e-08
3.93689e+00	8.607e-08
3.95662e+00	8.302e-08
3.98325e+00	7.912e-08
4.00318e+00	7.588e-08
4.01981e+00	7.259e-08
4.03653e+00	6.943e-08
4.05676e+00	6.580e-08
4.07709e+00	6.236e-08
4.09753e+00	5.910e-08
4.11806e+00	5.601e-08
4.13870e+00	5.308e-08
4.15944e+00	5.030e-08
4.18028e+00	4.767e-08
4.20123e+00	4.562e-08
4.22229e+00	4.436e-08
4.24345e+00	4.315e-08
4.26472e+00	4.197e-08
4.28609e+00	4.083e-08
4.30757e+00	3.972e-08
4.32916e+00	3.863e-08
4.35085e+00	3.758e-08
4.37266e+00	3.656e-08
4.39457e+00	3.559e-08
4.41659e+00	3.510e-08
4.43873e+00	3.474e-08
4.46097e+00	3.439e-08
4.48333e+00	3.404e-08
4.50580e+00	3.369e-08
4.52838e+00	3.335e-08
4.55107e+00	3.301e-08
4.57388e+00	3.267e-08
4.59680e+00	3.234e-08
4.61984e+00	3.208e-08
4.64299e+00	3.199e-08
4.66626e+00	3.191e-08
4.68965e+00	3.183e-08
4.71315e+00	3.175e-08
4.73677e+00	3.167e-08
4.76051e+00	3.159e-08
4.78437e+00	3.151e-08
4.80834e+00	3.143e-08
4.83244e+00	3.135e-08
4.85666e+00	3.132e-08
4.88100e+00	3.132e-08
4.90546e+00	3.132e-08
4.93004e+00	3.132e-08
4.95475e+00	3.132e-08
4.97958e+00	3.132e-08
5.00454e+00	3.132e-08
5.02962e+00	3.132e-08
5.05482e+00	3.132e-08
5.08016e+00	3.132e-08
5.10562e+00	3.134e-08
5.13120e+00	3.136e-08
5.15692e+00	3.139e-08
5.18276e+00	3.141e-08
5.20874e+00	3.144e-08
5.23484e+00	3.146e-08
5.26108e+00	3.148e-08
5.28744e+00	3.151e-08
5.31394e+00	3.153e-08
5.34057e+00	3.156e-08
5.36734e+00	3.160e-08
5.39423e+00	3.164e-08
5.42127e+00	3.167e-08
5.44844e+00	3.171e-08
5.47574e+00	3.175e-08
5.50318e+00	3.179e-08
5.53076e+00	3.183e-08
5.55848e+00	3.186e-08
5.58634e+00	3.190e-08
5.61433e+00	3.195e-08
5.64247e+00	3.199e-08
5.67075e+00	3.204e-08
5.69917e+00	3.209e-08
5.72773e+00	3.214e-08
5.75643e+00	3.218e-08
5.78528e+00	3.223e-08
5.81428e+00	3.228e-08
5.84341e+00	3.233e-08
5.87270e+00	3.238e-08
5.90213e+00	3.243e-08
5.93171e+00	3.249e-08
5.96144e+00	3.254e-08
5.99131e+00	3.259e-08
6.02134e+00	3.265e-08
6.05151e+00	3.270e-08
6.08184e+00	3.276e-08
6.11232e+00	3.281e-08
6.14295e+00	3.287e-08
6.17374e+00	3.293e-08
6.20468e+00	3.299e-08
6.23577e+00	3.306e-08
6.26703e+00	3.312e-08
6.29843e+00	3.318e-08
6.33000e+00	3.325e-08
6.36172e+00	3.331e-08
6.39360e+00	3.337e-08
6.42565e+00	3.344e-08
6.45785e+00	3.351e-08
6.49021e+00	3.358e-08
6.52274e+00	3.366e-08
6.55543e+00	3.373e-08
6.58828e+00	3.381e-08
6.62130e+00	3.389e-08
6.65448e+00	3.397e-08
6.68783e+00	3.404e-08
6.72135e+00	3.412e-08
6.75503e+00	3.420e-08
6.78888e+00	3.428e-08
6.82291e+00	3.437e-08
6.85710e+00	3.446e-08
6.89147e+00	3.456e-08
6.92600e+00	3.465e-08
6.96071e+00	3.474e-08
6.99560e+00	3.483e-08
7.03066e+00	3.492e-08
7.06589e+00	3.502e-08
7.10130e+00	3.511e-08
7.13689e+00	3.522e-08
7.17266e+00	3.534e-08
7.20860e+00	3.545e-08
7.24473e+00	3.557e-08
7.28104e+00	3.568e-08
7.31753e+00	3.580e-08
7.35420e+00	3.591e-08
7.39105e+00	3.603e-08
7.42809e+00	3.615e-08
7.46532e+00	3.627e-08
7.50273e+00	3.641e-08
7.54033e+00	3.655e-08
7.57812e+00	3.669e-08
7.61610e+00	3.683e-08
7.65427e+00	3.697e-08
7.69263e+00	3.711e-08
7.73118e+00	3.725e-08
7.76993e+00	3.740e-08
7.80887e+00	3.754e-08
7.84800e+00	3.770e-08
7.88733e+00	3.788e-08
7.92686e+00	3.805e-08
7.96659e+00	3.823e-08
8.00651e+00	3.840e-08
8.04664e+00	3.858e-08
8.08696e+00	3.876e-08
8.12749e+00	3.894e-08
8.16822e+00	3.912e-08
8.20916e+00	3.931e-08
8.25030e+00	3.952e-08
8.29165e+00	3.973e-08
8.33320e+00	3.995e-08
8.37496e+00	4.016e-08
8.41693e+00	4.038e-08
8.45912e+00	4.060e-08
8.50151e+00	4.082e-08
8.54411e+00	4.104e-08
8.58693e+00	4.126e-08
8.62997e+00	4.151e-08
8.67322e+00	4.177e-08
8.71668e+00	4.204e-08
8.76037e+00	4.230e-08
8.80427e+00	4.257e-08
8.84839e+00	4.284e-08
8.89274e+00	4.311e-08
8.93730e+00	4.339e-08
8.98209e+00	4.366e-08
9.02711e+00	4.394e-08
9.07235e+00	4.425e-08
9.11782e+00	4.458e-08
9.16351e+00	4.490e-08
9.20943e+00	4.523e-08
9.25559e+00	4.555e-08
9.30197e+00	4.589e-08
9.34859e+00	4.622e-08
9.39544e+00	4.656e-08
9.44253e+00	4.689e-08
9.48985e+00	4.725e-08
9.53741e+00	4.765e-08
9.58520e+00	4.805e-08
9.63324e+00	4.846e-08
9.68152e+00	4.886e-08
9.73004e+00	4.927e-08
9.77880e+00	4.969e-08
9.82781e+00	5.011e-08
9.87706e+00	5.053e-08
9.92656e+00	5.096e-08
9.97631e+00	5.142e-08
1.00263e+01	5.191e-08
1.00766e+01	5.240e-08
1.01271e+01	5.289e-08
1.01778e+01	5.339e-08
1.02288e+01	5.390e-08
1.02801e+01	5.441e-08
1.03316e+01	5.492e-08
1.03834e+01	5.544e-08
1.04354e+01	5.597e-08
1.04877e+01	5.653e-08
1.05403e+01	5.709e-08
1.05931e+01	5.766e-08
1.06462e+01	5.824e-08
1.06995e+01	5.882e-08
1.07531e+01	5.941e-08
1.08070e+01	6.000e-08
1.08612e+01	6.060e-08
1.09156e+01	6.121e-08
1.09703e+01	6.183e-08
1.10253e+01	6.248e-08
1.10806e+01	6.313e-08
1.11361e+01	6.378e-08
1.11919e+01	6.444e-08
1.12480e+01	6.511e-08
1.13044e+01	6.579e-08
1.13610e+01	6.647e-08
1.14180e+01	6.717e-08
1.14752e+01	6.786e-08
1.15327e+01	6.858e-08
1.15905e+01	6.931e-08
1.16486e+01	7.005e-08
1.17069e+01	7.079e-08
1.17656e+01	7.155e-08
1.18246e+01	7.231e-08
1.18838e+01	7.307e-08
1.19434e+01	7.385e-08
1.20033e+01	7.464e-08
1.20634e+01	7.543e-08
1.21239e+01	7.625e-08
1.21846e+01	7.707e-08
1.22457e+01	7.790e-08
1.23071e+01	7.873e-08
1.23687e+01	7.958e-08
1.24307e+01	8.044e-08
1.24930e+01	8.131e-08
1.25556e+01	8.218e-08
1.26186e+01	8.307e-08
1.26818e+01	8.396e-08
1.27453e+01	8.486e-08
1.28092e+01	8.577e-08
1.28734e+01	8.670e-08
1.29379e+01	8.763e-08
1.30028e+01	8.857e-08
1.30679e+01	8.952e-08
1.31334e+01	9.048e-08
1.31992e+01	9.146e-08
1.32654e+01	9.244e-08
1.33319e+01	9.343e-08
1.33987e+01	9.443e-08
1.34658e+01	9.543e-08
1.35333e+01	9.645e-08
1.36011e+01	9.748e-08
1.36693e+01	9.853e-08
1.37378e+01	9.958e-08
1.38067e+01	1.006e-07
1.38758e+01	1.017e-07
1.39454e+01	1.028e-07
1.40153e+01	1.039e-07
1.40855e+01	1.050e-07
1.41561e+01	1.061e-07
1.42271e+01	1.072e-07
1.42984e+01	1.083e-07
1.43700e+01	1.094e-07
1.44420e+01	1.106e-07
1.45144e+01	1.117e-07
1.45871e+01	1.129e-07
1.46602e+01	1.141e-07
